	adj	adj_c	adj_l	adj_r	adj_s	animals	attn	body	bsid	bsid_cl	bsid_clr	bsid_cr	bsid_l	bsid_lr	bsid_r	cats	clothing	codes	corr_rej	corr_rej2	ctrl	ctrl_adj	ctrl_adj_c	ctrl_adj_l	ctrl_adj_r	ctrl_adj_s	ctrl_div	ctrl_sel	ctrl_sep	ctrl_sep_e	ctrl_sep_l	ctrl_sep_r	ctrl_sep_s	d_alarm	d_rate	dist_words	distractor_RTs	distractor_times	div	div_animals	div_body	div_clothing	div_fooddrink	div_furniture	div_plants	div_weather	f_alarm	f_rate	false_alarm_times	fooddrink	furniture	h_rate	hits	index	l_c	l_e	miss	num_dists	num_norms	num_targs	osid	osid_l	osid_r	phase	plants	press_times	r_c	r_e	sel	sel_animals	sel_body	sel_clothing	sel_fooddrink	sel_furniture	sel_plants	sel_weather	sep	sep_e	sep_l	sep_r	sep_s	sndw	sndw_cl	sndw_clr	sndw_cr	sndw_l	sndw_lr	sndw_r	subj	targ_cats	targ_words	target_RTs	target_times	test	test_adj	test_adj_c	test_adj_l	test_adj_r	test_adj_s	test_div	test_sel	test_sep	test_sep_e	test_sep_l	test_sep_r	test_sep_s	times	trial	weather	words
1997	False	False	False	False	False	True	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['chair']	[-1]	[2.75]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	17	True	False	0	1	9	2	False	False	False	test	False	[6.071428818439017, 9.74144481843905]	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, 'animals', None, None]	['arm', 'rug']	[1.071428818439017, 0.9914448184390494]	[5.0, 8.75]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.5, 1.5, 2.75, 3.75, 4.5, 5.5, 6.5, 7.75, 8.5, 9.75, 10.75, 11.5], [0.25, 1.25, 2.25, 3.0, 4.0, 5.0, 6.0, 7.25, 8.75, 9.5, 10.5, 11.25], [0.75, 1.75, 2.5, 3.25, 4.25, 5.25, 6.25, 7.0, 8.0, 9.25, 10.0, 11.0], [0.0, 1.0, 2.0, 3.5, 4.75, 5.75, 6.75, 7.5, 8.25, 9.0, 10.25, 11.75]]	17	False	[['sky', 'wind', 'chair', 'cloud', 'breeze', 'sky', 'rain', 'fog', 'rain', 'fog', 'wind', 'breeze'], ['cat', 'bird', 'mouse', 'cow', 'bird', 'arm', 'mouse', 'pig', 'rug', 'snake', 'pig', 'snake'], ['meat', 'rice', 'beer', 'wine', 'meat', 'soup', 'bread', 'rice', 'soup', 'wine', 'beer', 'bread'], ['shirt', 'suit', 'dress', 'hat', 'suit', 'scarf', 'belt', 'shirt', 'dress', 'belt', 'hat', 'scarf']]
1998	False	False	False	False	False	False	[1, 0, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	0.6666666666666666	2	18	False	True	1	0	9	3	False	False	False	test	False	[4.098838882143355, 11.712278882143437]	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	DU	['weather', None, None, None]	['foot', 'rug', 'chair']	[0.8488388821433546, -1, 0.7122788821434369]	[3.25, 5.0, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.25, 1.0, 2.0, 3.25, 4.25, 5.0, 6.25, 7.0, 8.0, 9.25, 10.0, 11.0], [0.75, 1.5, 2.5, 3.5, 4.75, 5.75, 6.75, 7.5, 8.25, 9.0, 10.75, 11.5], [0.0, 1.75, 2.75, 3.75, 4.5, 5.5, 6.5, 7.75, 8.75, 9.5, 10.25, 11.25], [0.5, 1.25, 2.25, 3.0, 4.0, 5.25, 6.0, 7.25, 8.5, 9.75, 10.5, 11.75]]	18	True	[['fog', 'cloud', 'cloud', 'foot', 'fog', 'rug', 'wind', 'breeze', 'breeze', 'rain', 'sky', 'chair'], ['snake', 'cow', 'mouse', 'cat', 'snake', 'mouse', 'pig', 'cat', 'bird', 'pig', 'cow', 'bird'], ['meat', 'wine', 'bread', 'beer', 'beer', 'wine', 'rice', 'soup', 'rice', 'bread', 'soup', 'meat'], ['scarf', 'scarf', 'shirt', 'suit', 'belt', 'belt', 'dress', 'hat', 'dress', 'shirt', 'hat', 'suit']]
1999	True	False	False	True	True	False	[0, 0, 1, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	True	True	False	False	False	0	0.0	[]	True	False	0.3333333333333333	1	19	False	False	2	0	9	3	False	False	False	test	False	[7.371811368205272]	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, None, 'fooddrink', 'clothing']	['foot', 'chin', 'rug']	[1.1218113682052717, -1, -1]	[6.25, 8.75, 11.25]	True	True	False	False	True	True	True	False	False	False	False	False	False	[[0.75, 1.5, 2.25, 3.25, 4.0, 5.25, 6.5, 7.25, 8.0, 9.0, 10.75, 11.5], [0.5, 1.25, 2.75, 3.75, 4.5, 5.75, 6.75, 7.75, 8.5, 9.25, 10.0, 11.75], [0.0, 1.0, 2.0, 3.0, 4.75, 5.5, 6.25, 7.5, 8.75, 9.5, 10.25, 11.0], [0.25, 1.75, 2.5, 3.5, 4.25, 5.0, 6.0, 7.0, 8.25, 9.75, 10.5, 11.25]]	19	False	[['sky', 'rain', 'cloud', 'wind', 'wind', 'rain', 'fog', 'breeze', 'breeze', 'sky', 'cloud', 'fog'], ['cat', 'snake', 'cow', 'cat', 'mouse', 'pig', 'mouse', 'bird', 'pig', 'cow', 'snake', 'bird'], ['soup', 'meat', 'rice', 'meat', 'bread', 'beer', 'foot', 'rice', 'chin', 'soup', 'beer', 'wine'], ['hat', 'scarf', 'suit', 'shirt', 'belt', 'dress', 'hat', 'belt', 'suit', 'shirt', 'scarf', 'rug']]
2000	False	False	False	False	False	True	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['nose']	[-1]	[5.75]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	20	True	False	0	1	9	2	False	False	False	test	False	[8.510210074541192, 11.88752591454113]	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, 'animals', None, None]	['rug', 'leg']	[0.5102100745411917, 0.8875259145411292]	[8.0, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.25, 1.75, 2.75, 3.5, 4.25, 5.75, 6.5, 7.75, 8.75, 9.75, 10.75, 11.5], [0.75, 1.5, 2.25, 3.25, 4.5, 5.25, 6.0, 7.0, 8.0, 9.0, 10.25, 11.0], [0.0, 1.0, 2.5, 3.75, 4.75, 5.5, 6.25, 7.25, 8.5, 9.5, 10.5, 11.75], [0.5, 1.25, 2.0, 3.0, 4.0, 5.0, 6.75, 7.5, 8.25, 9.25, 10.0, 11.25]]	20	False	[['breeze', 'fog', 'wind', 'sky', 'cloud', 'nose', 'fog', 'rain', 'rain', 'cloud', 'breeze', 'sky'], ['cat', 'cow', 'cow', 'mouse', 'mouse', 'snake', 'cat', 'bird', 'rug', 'snake', 'pig', 'leg'], ['wine', 'bread', 'beer', 'rice', 'soup', 'bread', 'wine', 'rice', 'meat', 'soup', 'meat', 'beer'], ['hat', 'dress', 'suit', 'scarf', 'hat', 'belt', 'scarf', 'shirt', 'belt', 'shirt', 'dress', 'suit']]
2001	False	False	False	False	False	True	[0, 1, 0, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]	2	7	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['rug', 'lamp']	[-1, -1]	[6.75, 10.75]	True	True	False	True	False	False	False	False	1	0.125	[12.419772665796245]	False	False	0.5	1	21	True	False	1	2	8	2	True	True	False	test	False	[4.2602949057964, 12.419772665796245]	False	True	False	False	False	False	False	False	False	False	True	False	False	True	True	True	False	False	False	False	True	True	DU	[None, 'animals', None, 'clothing']	['nose', 'chair']	[0.7602949057963997, -1]	[3.5, 8.0]	True	False	False	False	False	False	True	False	True	False	False	True	True	[[0.25, 1.5, 2.75, 3.75, 4.5, 5.5, 6.75, 7.75, 8.5, 9.25, 10.0, 11.25], [0.0, 1.0, 2.0, 3.0, 4.0, 5.25, 6.25, 7.25, 8.0, 9.75, 10.5, 11.75], [0.75, 1.75, 2.5, 3.25, 4.75, 5.75, 6.5, 7.5, 8.25, 9.0, 10.75, 11.5], [0.5, 1.25, 2.25, 3.5, 4.25, 5.0, 6.0, 7.0, 8.75, 9.5, 10.25, 11.0]]	21	False	[['rain', 'rain', 'wind', 'sky', 'breeze', 'cloud', 'rug', 'breeze', 'sky', 'fog', 'cloud', 'wind'], ['pig', 'pig', 'cat', 'cat', 'cow', 'snake', 'mouse', 'bird', 'chair', 'snake', 'cow', 'bird'], ['meat', 'wine', 'wine', 'rice', 'rice', 'bread', 'beer', 'soup', 'soup', 'beer', 'lamp', 'meat'], ['dress', 'suit', 'dress', 'nose', 'shirt', 'hat', 'suit', 'scarf', 'shirt', 'belt', 'scarf', 'hat']]
2002	True	False	False	True	True	False	[0, 0, 1, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	True	True	False	False	False	1	0.1111111111111111	[6.732351028535504]	True	False	0.3333333333333333	1	22	False	False	2	0	9	3	False	False	False	test	False	[6.732351028535504, 12.486247988535524]	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, None, 'fooddrink', 'clothing']	['leg', 'chair', 'nose']	[-1, -1, 0.7362479885355242]	[4.5, 7.5, 11.75]	True	True	False	False	True	True	True	False	False	False	False	False	False	[[0.75, 1.5, 2.5, 3.5, 4.25, 5.25, 6.25, 7.25, 8.5, 9.25, 10.25, 11.5], [0.5, 1.25, 2.0, 3.25, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0], [0.0, 1.0, 2.25, 3.0, 4.5, 5.75, 6.5, 7.5, 8.25, 9.75, 10.5, 11.25], [0.25, 1.75, 2.75, 3.75, 4.75, 5.5, 6.75, 7.75, 8.75, 9.5, 10.75, 11.75]]	22	False	[['fog', 'fog', 'rain', 'breeze', 'sky', 'cloud', 'breeze', 'sky', 'wind', 'cloud', 'rain', 'wind'], ['snake', 'mouse', 'mouse', 'cat', 'pig', 'bird', 'bird', 'cow', 'cow', 'cat', 'snake', 'pig'], ['meat', 'wine', 'beer', 'beer', 'leg', 'bread', 'rice', 'chair', 'rice', 'soup', 'meat', 'wine'], ['scarf', 'dress', 'shirt', 'hat', 'suit', 'hat', 'scarf', 'belt', 'suit', 'shirt', 'dress', 'nose']]
2003	False	False	False	False	False	False	[1, 0, 1, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	1	8	False	False	False	False	False	False	False	False	False	False	False	False	False	1	0.5	['foot', 'leg']	[0.38267863908322397, -1]	[6.75, 11.0]	True	False	False	False	True	False	False	True	0	0.0	[]	True	False	0.0	0	23	False	True	2	2	8	2	True	False	True	test	False	[7.132678639083224]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	True	True	False	DU	['weather', None, 'fooddrink', None]	['rug', 'nose']	[-1, -1]	[2.75, 4.5]	True	False	False	False	False	False	True	False	True	False	True	False	True	[[0.5, 1.25, 2.0, 3.0, 4.5, 5.25, 6.25, 7.5, 8.25, 9.0, 10.0, 11.75], [0.0, 1.5, 2.25, 3.5, 4.25, 5.75, 6.75, 7.75, 8.75, 9.75, 10.5, 11.25], [0.25, 1.0, 2.75, 3.75, 4.75, 5.5, 6.5, 7.25, 8.0, 9.25, 10.75, 11.5], [0.75, 1.75, 2.5, 3.25, 4.0, 5.0, 6.0, 7.0, 8.5, 9.5, 10.25, 11.0]]	23	True	[['rain', 'breeze', 'wind', 'fog', 'nose', 'sky', 'breeze', 'wind', 'cloud', 'sky', 'cloud', 'rain'], ['mouse', 'cow', 'pig', 'snake', 'bird', 'cat', 'foot', 'mouse', 'cat', 'snake', 'cow', 'pig'], ['wine', 'beer', 'rug', 'bread', 'wine', 'soup', 'rice', 'bread', 'rice', 'soup', 'meat', 'meat'], ['shirt', 'dress', 'hat', 'hat', 'dress', 'belt', 'scarf', 'suit', 'belt', 'scarf', 'shirt', 'leg']]
2004	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	24	False	False	0	0	9	3	False	False	False	test	False	[2.970567824951104, 5.3705780649511325, 11.531003024951133]	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, None, None, 'clothing']	['foot', 'leg', 'chin']	[0.9705678249511038, 0.8705780649511325, 0.5310030249511328]	[2.0, 4.5, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.0, 2.75, 3.5, 4.25, 5.25, 6.75, 7.5, 8.75, 9.75, 10.5, 11.5], [0.75, 1.5, 2.25, 3.0, 4.75, 5.75, 6.5, 7.75, 8.5, 9.25, 10.25, 11.25], [0.5, 1.75, 2.5, 3.25, 4.0, 5.0, 6.0, 7.0, 8.0, 9.5, 10.75, 11.75], [0.25, 1.25, 2.0, 3.75, 4.5, 5.5, 6.25, 7.25, 8.25, 9.0, 10.0, 11.0]]	24	False	[['cloud', 'sky', 'rain', 'breeze', 'rain', 'breeze', 'sky', 'fog', 'wind', 'wind', 'fog', 'cloud'], ['mouse', 'cat', 'cow', 'cat', 'snake', 'bird', 'mouse', 'cow', 'pig', 'bird', 'snake', 'pig'], ['beer', 'beer', 'soup', 'rice', 'bread', 'meat', 'wine', 'wine', 'meat', 'soup', 'bread', 'rice'], ['shirt', 'scarf', 'foot', 'belt', 'leg', 'hat', 'hat', 'dress', 'suit', 'scarf', 'suit', 'chin']]
2005	False	False	False	False	False	True	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	2	6	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['leg', 'chair']	[-1, -1]	[2.0, 7.5]	False	False	False	False	False	False	False	False	2	0.25	[10.234666228994683, 12.31674494899471]	False	False	1.0	2	25	True	False	0	2	8	2	False	False	False	test	False	[5.6983871889947295, 9.654222068994386, 10.234666228994683, 12.31674494899471]	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, 'animals', None, None]	['chin', 'rug']	[1.1983871889947295, 0.15422206899438606]	[4.5, 9.5]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.25, 11.0], [0.25, 1.75, 2.75, 3.75, 4.5, 5.75, 6.5, 7.75, 8.75, 9.5, 10.75, 11.5], [0.75, 1.5, 2.5, 3.5, 4.25, 5.25, 6.75, 7.5, 8.25, 9.75, 10.5, 11.25], [0.5, 1.25, 2.25, 3.25, 4.75, 5.5, 6.25, 7.25, 8.5, 9.25, 10.0, 11.75]]	25	False	[['wind', 'rain', 'leg', 'sky', 'cloud', 'breeze', 'rain', 'breeze', 'cloud', 'fog', 'fog', 'wind'], ['snake', 'bird', 'bird', 'cow', 'chin', 'pig', 'cow', 'pig', 'mouse', 'rug', 'cat', 'mouse'], ['beer', 'wine', 'bread', 'rice', 'wine', 'bread', 'soup', 'chair', 'beer', 'soup', 'meat', 'rice'], ['scarf', 'belt', 'dress', 'dress', 'hat', 'suit', 'scarf', 'hat', 'suit', 'shirt', 'shirt', 'belt']]
2006	False	False	False	False	False	False	[1, 0, 1, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	False	True	False	False	True	1	0.1111111111111111	[6.467269712764391]	True	False	0.3333333333333333	1	26	False	True	2	0	9	3	False	False	False	test	False	[6.467269712764391, 8.168584272764292]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	False	False	False	False	False	False	False	DU	['weather', None, 'fooddrink', None]	['nose', 'foot', 'arm']	[-1, -1, 1.168584272764292]	[2.5, 5.0, 7.0]	True	False	False	False	False	False	True	False	True	False	True	False	True	[[0.0, 1.75, 2.5, 3.25, 4.5, 5.25, 6.0, 7.0, 8.25, 9.0, 10.5, 11.75], [0.5, 1.25, 2.75, 3.5, 4.25, 5.75, 6.75, 7.5, 8.75, 9.5, 10.25, 11.0], [0.75, 1.5, 2.25, 3.0, 4.0, 5.0, 6.25, 7.25, 8.0, 9.25, 10.0, 11.25], [0.25, 1.0, 2.0, 3.75, 4.75, 5.5, 6.5, 7.75, 8.5, 9.75, 10.75, 11.5]]	26	True	[['wind', 'sky', 'nose', 'wind', 'fog', 'rain', 'fog', 'arm', 'cloud', 'breeze', 'rain', 'cloud'], ['cow', 'bird', 'snake', 'bird', 'cat', 'mouse', 'snake', 'pig', 'pig', 'mouse', 'cat', 'cow'], ['beer', 'beer', 'soup', 'bread', 'soup', 'foot', 'rice', 'meat', 'rice', 'wine', 'wine', 'meat'], ['scarf', 'dress', 'shirt', 'scarf', 'belt', 'hat', 'hat', 'shirt', 'suit', 'suit', 'dress', 'belt']]
2007	False	False	False	False	False	True	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	2	6	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['chin', 'rug']	[-1, -1]	[2.75, 4.0]	False	False	False	False	False	False	False	False	2	0.25	[7.592613338353203, 9.400423898353438]	False	False	0.5	1	27	True	False	1	2	8	2	False	False	False	test	False	[7.592613338353203, 9.400423898353438, 12.437648858353441]	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, 'animals', None, None]	['foot', 'nose']	[-1, 0.687648858353441]	[8.0, 11.75]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.0, 2.75, 3.75, 4.75, 5.5, 6.75, 7.75, 8.75, 9.5, 10.5, 11.25], [0.75, 1.5, 2.25, 3.5, 4.5, 5.75, 6.5, 7.25, 8.0, 9.25, 10.0, 11.75], [0.5, 1.75, 2.5, 3.25, 4.0, 5.25, 6.25, 7.5, 8.25, 9.0, 10.25, 11.0], [0.25, 1.25, 2.0, 3.0, 4.25, 5.0, 6.0, 7.0, 8.5, 9.75, 10.75, 11.5]]	27	False	[['fog', 'wind', 'chin', 'breeze', 'cloud', 'sky', 'fog', 'sky', 'breeze', 'cloud', 'wind', 'rain'], ['cat', 'pig', 'bird', 'cat', 'cow', 'mouse', 'mouse', 'pig', 'foot', 'bird', 'snake', 'nose'], ['beer', 'rice', 'meat', 'rice', 'rug', 'soup', 'soup', 'wine', 'bread', 'wine', 'bread', 'meat'], ['belt', 'dress', 'shirt', 'dress', 'hat', 'hat', 'suit', 'belt', 'shirt', 'suit', 'scarf', 'scarf']]
2008	True	False	False	True	True	False	[0, 0, 1, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]	1	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['nose']	[-1]	[7.5]	True	False	False	True	True	False	False	False	0	0.0	[]	True	False	0.5	1	28	False	False	1	1	9	2	False	False	False	test	False	[11.720891709750504]	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, None, 'fooddrink', 'clothing']	['chair', 'foot']	[-1, 1.2208917097505037]	[2.75, 10.5]	True	True	False	False	True	True	True	False	False	False	False	False	False	[[0.0, 1.75, 2.5, 3.5, 4.5, 5.75, 6.75, 7.5, 8.25, 9.0, 10.25, 11.0], [0.5, 1.25, 2.25, 3.25, 4.25, 5.25, 6.25, 7.0, 8.75, 9.5, 10.75, 11.5], [0.75, 1.5, 2.75, 3.75, 4.75, 5.5, 6.5, 7.25, 8.0, 9.25, 10.0, 11.75], [0.25, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.75, 8.5, 9.75, 10.5, 11.25]]	28	False	[['rain', 'sky', 'fog', 'wind', 'breeze', 'rain', 'cloud', 'nose', 'breeze', 'fog', 'sky', 'cloud'], ['snake', 'bird', 'cow', 'cat', 'pig', 'pig', 'cow', 'mouse', 'cat', 'snake', 'mouse', 'bird'], ['soup', 'beer', 'chair', 'rice', 'beer', 'soup', 'rice', 'bread', 'meat', 'wine', 'wine', 'meat'], ['scarf', 'suit', 'shirt', 'shirt', 'belt', 'scarf', 'dress', 'suit', 'dress', 'hat', 'foot', 'hat']]
2009	True	True	False	False	False	True	[0, 1, 1, 0]	False	True	True	True	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['chin']	[-1]	[2.5]	True	True	False	False	True	False	False	False	1	0.1111111111111111	[11.426523982547224]	True	False	0.0	0	29	True	False	2	1	9	2	False	False	False	test	False	[11.426523982547224]	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, 'animals', 'fooddrink', None]	['lamp', 'chair']	[-1, -1]	[8.5, 10.0]	True	True	True	False	False	False	True	False	False	False	False	False	False	[[0.75, 1.75, 2.5, 3.25, 4.0, 5.0, 6.5, 7.25, 8.25, 9.75, 10.5, 11.25], [0.5, 1.5, 2.25, 3.5, 4.75, 5.5, 6.25, 7.0, 8.0, 9.0, 10.0, 11.5], [0.25, 1.0, 2.75, 3.75, 4.5, 5.25, 6.0, 7.5, 8.5, 9.25, 10.25, 11.0], [0.0, 1.25, 2.0, 3.0, 4.25, 5.75, 6.75, 7.75, 8.75, 9.5, 10.75, 11.75]]	29	False	[['wind', 'cloud', 'chin', 'fog', 'sky', 'rain', 'breeze', 'cloud', 'fog', 'wind', 'rain', 'sky'], ['bird', 'bird', 'snake', 'mouse', 'pig', 'pig', 'cow', 'cat', 'cat', 'snake', 'chair', 'mouse'], ['soup', 'soup', 'beer', 'rice', 'meat', 'bread', 'rice', 'wine', 'lamp', 'meat', 'bread', 'beer'], ['shirt', 'dress', 'suit', 'suit', 'scarf', 'hat', 'dress', 'belt', 'hat', 'scarf', 'belt', 'shirt']]
